full_name,gender,certainty
Simon Blackwell,m,0.99
Guy Pearce,m,0.99
Anthony Edwards,m,1.0
John Oliver,m,1.0
F. Javier Gutiérrez,m,0.77
Liz Hannah,f,1.0
Kathryn Hahn,f,1.0
Katie Silberman,f,1.0
Vincenzo Natali,m,1.0
Jared Padalecki,m,1.0
Hugo Weaving,m,1.0
Rupert Goold,m,1.0
Andrew Jacobs,m,1.0
Steven E. de Souza,m,1.0
Madonna,f,0.98
Molly Harmon,f,0.99
Natascha McElhone,f,0.99
Jemaine Clement,m,0.82
Arnaldur Indriðason,m,1.0
Niels Arden Oplev,m,1.0
Steven Moffat,m,1.0
Irvine Welsh,m,0.88
Seth Lochhead,m,1.0
William Davies,m,1.0
Tom Brady,m,0.99
Ariel Levy,m,0.83
Peter Segal,m,1.0
Monica Bellucci,f,1.0
Steven Gomez,m,1.0
Charlotte Rampling,f,0.99
Liev Schreiber,m,0.89
"Jeremy Dyson, Andy Nyman",m,1.0
David H. Steinberg,m,1.0
Min-hee Kim,f,0.93
Craig Zobel,m,1.0
Roger Jackson,m,1.0
Scott Porter,m,1.0
John A. Davis,m,1.0
Gregg Bishop,m,1.0
François Cluzet,m,0.99
Peter Care,m,1.0
Adam Sevani,m,0.98
Adrian Grenier,m,0.99
Chieko Baishô,f,0.99
David Bierend,m,1.0
Camille Delamarre,f,0.94
Gerald McMorrow,m,1.0
Sasha Grey,f,0.59
Marcel Langenegger,m,0.98
Marshall Brickman,m,0.99
Devon Bostick,m,0.79
William Hanna,m,1.0
Alan Tudyk,m,1.0
Ted Tally,m,1.0
Diane English,f,1.0
Court Crandall,m,0.86
Du Lu Wang,m,0.87
Emily Young,f,1.0
Robert B. Weide,m,1.0
Michael Diliberti,m,1.0
Larry Levin,m,1.0
Ben Best,m,0.98
Ashlynn Yennie,f,1.0
Katharine Towne,f,1.0
Frant Gwo,m,0.86
Teo Halm,m,0.85
Neil Cuthbert,m,1.0
Morris Chestnut,m,0.99
Angelina Jolie,f,0.99
Léa Pool,f,0.99
Nikolaj Arcel,m,1.0
James Caan,m,1.0
Justin Long,m,0.99
Toby Kebbell,m,0.91
Joe Barton,m,0.99
Sverrir Gudnason,m,1.0
Ryan Fleck,m,0.99
Leah Lewis,f,1.0
Chloe Coleman,f,0.99
Dito Montiel,m,0.93
Andrew Jacobs,m,1.0
C. Gaby Mitchell,m,0.71
Yoshiaki Kawajiri,m,1.0
Doug Langdale,m,1.0
Ashley Miller,f,0.95
Christopher Shyer,m,1.0
Maricel Álvarez,f,0.96
Y'lan Noel,m,1.0
Al Ruddy,m,0.94
Tina Fey,f,0.99
Michael H. Weber,m,1.0
Adam Horowitz,m,0.98
Chloe Bennet,f,0.99
Louis Begley,m,0.99
Helen Hunt,f,1.0
Carla Gugino,f,0.99
David Schlachtenhaufen,m,1.0
Whitney Moore,f,0.96
Mark Perez,m,1.0
Diego Farias,m,1.0
James Gray,m,1.0
Alain Gagnol,m,0.99
Katie Silberman,f,1.0
Thomas Horn,m,1.0
Sylvia Anderson,f,1.0
Adam Brooks,m,0.98
Heather Hach,f,1.0
Kyrie Irving,m,0.59
Natascha McElhone,f,0.99
Haley Bennett,f,1.0
Billy Connolly,m,0.98
Niels Arestrup,m,1.0
Steve Buscemi,m,1.0
Jean-Francois Lachapelle,m,0.99
Todd Strauss-Schulson,m,1.0
Sam Miller,m,0.9
Clive Owen,m,1.0
Tim Macy,m,1.0
Adam Bousdoukos,m,0.98
Eduardo Sacheri,m,1.0
John David Washington,m,1.0
Carlos Alazraqui,m,1.0
David Yarovesky,m,1.0
Baran bo Odar,m,0.92
Marlene Forte,f,0.99
Charlie Tahan,m,0.85
Andre Fabrizio,m,0.97
Jonathan King,m,1.0
Steven Quale,m,1.0
Eran Creevy,m,0.97
Hamish McColl,m,1.0
George Babluani,m,0.99
"Jorge Blanco, Javier Abad",m,1.0
Hope Davis,f,0.92
Min-a Shin,f,0.96
David Franzoni,m,1.0
Scott MacDonald,m,1.0
Maria Laird,f,0.99
Seth Grahame-Smith,m,1.0
Steve Box,m,1.0
Ørjan Gamst,m,1.0
Al Pacino,m,0.94
Michael Mitnick,m,1.0
Ed Oxenbould,m,0.99
Lucile Hadzihalilovic,f,0.99
Will Stewart,m,0.99
Jackie Chan,f,0.87
Breckin Meyer,m,0.69
Grant Sputore,m,1.0
John Mister,m,1.0
Gabriel Bateman,m,0.99
Masako Nozawa,f,0.99
Xavier Dolan,m,0.99
Karen Moncrieff,f,0.99
Tom Gormican,m,0.99
Kristin Davis,f,1.0
Christopher Nicholas Smith,m,1.0
Christoph Waltz,m,1.0
Cheryl Guerriero,f,1.0
Keri Russell,f,0.98
Jenny Downham,f,0.99
Fisayo Akinade,f,0.55
Hui-Ling Wang,f,1.0
Scott Silver,m,1.0
Anna Biller,f,0.99
Heather Juergensen,f,1.0
Wolfgang Petersen,m,1.0
Missy Peregrym,f,0.99
Renny Harlin,m,0.58
Steve Evets,m,1.0
Jack Paglen,m,0.99
Orlando Bloom,m,0.99
Art Marcum,m,0.97
Eric Roth,m,1.0
Stephen McFeely,m,1.0
Dharmendra Suresh Desai,m,0.97
Mark Palansky,m,1.0
Matthew McConaughey,m,1.0
"Michael Apted, Curtis Hanson",m,1.0
Kevin Kline,m,1.0
Brian Henson,m,1.0
Lars von Trier,m,1.0
J. Michael Straczynski,m,0.88
Gil Birmingham,m,0.96
Parker Posey,m,0.91
Penélope Cruz,f,0.98
Scott Caan,m,1.0
Simon Curtis,m,0.99
Lorne Cameron,m,0.92
Meryl Streep,f,0.93
Anthony Mackie,m,1.0
Kami Garcia,f,0.71
Michael Caleo,m,1.0
Stina Ekblad,f,0.99
Oscar Pearce,m,0.99
Alison Bruce,f,0.98
Teresa Palmer,f,1.0
Gore Verbinski,m,0.57
James Wan,m,1.0
Ashley Sommers,f,0.95
Geoffrey Sax,m,1.0
Carlinhos Brown,m,0.99
Bill Corbett,m,1.0
Simon Yam,m,0.99
Elisabeth Harnois,f,1.0
Jürgen Vogel,m,1.0
Lai-Yin Leung,f,1.0
René Goscinny,m,0.98
Thomas Dean Donnelly,m,1.0
Brandon Routh,m,1.0
Amr Waked,m,0.98
Parker Sawyers,m,0.91
Gillian Armstrong,f,0.99
Tim Fywell,m,1.0
Janeane Garofalo,f,1.0
Kay Cannon,f,0.64
Chris Butler,m,0.91
Yalitza Aparicio,f,0.99
Marco Tullio Giordana,m,1.0
Owen Kline,m,0.99
Vince Vaughn,m,0.99
Ryan Kwanten,m,0.99
Christopher Coakley,m,1.0
Jill Culton,f,1.0
Jay Cocks,m,0.97
Jason Bermingham,m,1.0
Dennis Drake,m,0.99
Togo Igawa,m,0.87
Sally Phillips,f,0.99
Felix Herngren,m,0.99
Catherine Deneuve,f,1.0
William Mastrosimone,m,1.0
Laetitia Colombani,f,0.99
Kate Lanier,f,0.99
Rory Cochrane,m,0.82
Oliver James,m,0.99
Drew Pearce,m,0.96
John Thomas,m,1.0
Jerry O'Connell,m,0.99
Kevin Williamson,m,1.0
Fred Cavayé,m,0.98
Taylor Simpson,f,0.6
Matt Long,m,1.0
Lauren Oliver,f,0.99
Ari Folman,m,0.65
Santo Cilauro,m,0.98
Kristin Rusk Robinson,f,1.0
Georgie Henley,f,0.77
Kurt Johnstad,m,1.0
Yann Martel,m,0.99
Alexandra Daddario,f,0.99
Yoshihiko Hakamada,m,1.0
J.C. Chandor,m,0.92
Martin Gero,m,0.99
Will Forte,m,0.99
Michael Chaves,m,1.0
Fatima Sana Shaikh,f,0.97
Gary Chapman,m,1.0
Kurt Sutter,m,1.0
Samuel Maoz,m,0.99
Matt Lieberman,m,1.0
Liam Aiken,m,0.99
Nancy Doyne,f,1.0
Pablo Berger,m,1.0
Rob Burnett,m,1.0
Craig Pearce,m,1.0
Lindsey Haun,f,0.98
"Kirk DeMicco, Chris Sanders",m,1.0
Raymond Carver,m,1.0
Beth Reekles,f,1.0
Evan Rachel Wood,m,0.98
Nancy Oliver,f,1.0
Taylor Kitsch,f,0.6
Natalie Press,f,1.0
Deborah Lipstadt,f,1.0
Paul Benjamin,m,1.0
Mike Judge,m,1.0
Stephanie Leonidas,f,1.0
Myleene Klass,f,1.0
James Dashner,m,1.0
Chris Pine,m,0.91
Danny Dyer,m,0.96
Robert E. Howard,m,1.0
Rainn Wilson,f,0.54
"Danny Boyle, Loveleen Tandan",m,0.96
Junce Ye,m,0.89
Analeigh Tipton,f,1.0
Xavier Dolan,m,0.99
Daniel Betts,m,0.99
Raquel Alessi,f,0.99
Denis Villeneuve,m,0.94
Jerzy Stuhr,m,0.99
Harriet Minto-Day,f,1.0
Sam Worthington,m,0.9
Jeremy Brock,m,1.0
"Stephen Hillenburg, Mark Osborne",m,1.0
Elizabeth Berrington,f,1.0
Gregg Araki,m,1.0
Frank Marshall,m,1.0
Suzanne Clément,f,1.0
Aaron Paul,m,1.0
Daniel E. Taylor,m,0.99
Shrabani Basu,f,0.97
Eric Gruendemann,m,1.0
Neil Burger,m,1.0
Lawrence Kasdan,m,0.99
Kodi Smit-McPhee,m,0.7
Philippe Djian,m,1.0
Tracy Chevalier,f,0.94
Joseph Barbera,m,0.99
Rob Maxey,m,1.0
Óscar Zafra,m,0.99
Damon Lindelof,m,1.0
Shaun Thomas,m,0.98
Rosie Traynor,f,1.0
Michael Harring,m,1.0
James Kent,m,1.0
John McTiernan,m,1.0
Sébastien Japrisot,m,1.0
Gemma Chan,f,1.0
Ross Katz,m,0.93
Philippe Djian,m,1.0
Florian Gallenberger,m,1.0
Émile Zola,m,0.89
Toa Fraser,m,0.74
Marie-Pierre Huster,f,0.99
William Joyce,m,1.0
Iain Morris,m,1.0
Shauna Cross,f,1.0
Jeremy Garelick,m,1.0
Steven Brill,m,1.0
Joel Anderson,m,0.99
Kevin Heffernan,m,1.0
Henry Hopper,m,0.99
Nick Vallelonga,m,0.99
Kevin R. Adams,m,1.0
Vincent Gallo,m,0.99
Paula Patton,f,0.99
Jessica Chastain,f,1.0
Betty Thomas,f,0.99
Jennifer Derwingson,f,1.0
Chris New,m,0.91
Stephen Spinella,m,1.0
John Wells,m,1.0
Roger Towne,m,1.0
Ivan Engler,m,0.99
Thomas Pynchon,m,1.0
Deon Taylor,m,0.91
Priyanka Chopra,f,1.0
Alice Braga,f,0.99
Paul Jesson,m,1.0
Jean-Pierre Améris,m,1.0
Géza Morcsányi,m,1.0
Mami Koyama,f,0.71
Sue Monk Kidd,f,1.0
Dennis Lehane,m,0.99
Heather Sossaman,f,1.0
Philip Shelby,m,1.0
Tara Strong,f,0.97
Arnaud Bordas,m,0.99
Justine Waddell,f,0.94
Christopher Smith,m,1.0
Kristin Hahn,f,1.0
Adam Robitel,m,0.98
Lorne Cameron,m,0.92
Lai-Yin Leung,f,1.0
Natalya Rudakova,f,1.0
Suzanne Collins,f,1.0
Jena Malone,f,0.94
Paul Attanasio,m,1.0
Paddy Wallace,m,0.95
Alycia Debnam-Carey,f,0.99
David Branson Smith,m,1.0
Barbara Muschietti,f,1.0
Anne Rapp,f,0.99
Robert Penn Warren,m,1.0
David Eigenberg,m,1.0
Idriss Abdillahi Houfaneh,m,0.98
Steve Shibuya,m,1.0
Ryan McCluskey,m,0.99
Lee Daniels,m,0.75
Anna Boden,f,0.99
Kristen Wiig,f,0.99
Lindsey Haun,f,0.98
Sacha Gervasi,m,0.68
Dominic Cooper,m,0.99
"Glenn Ficarra, John Requa",m,1.0
Jan de Bont,m,0.89
"Kevin R. Adams, Joe Ksander",m,1.0
Thomas Meehan,m,1.0
Ronnie Christensen,m,0.92
Ronald Everett Capps,m,1.0
Luca Marinelli,m,0.97
Nisha Ganatra,f,0.98
Jeff Dixon,m,1.0
Scott Beck,m,1.0
Yann Martel,m,0.99
Ringo Lam,m,0.97
Ramon Rodriguez,m,0.99
Naomi Scott,f,0.99
Kogonada,u,0.0
Queen Latifah,f,0.97
Bernd Eichinger,m,1.0
Austin Wright,m,0.99
Leila Hatami,f,0.99
Carly Adams,f,0.99
John Woo,m,1.0
Amy Aquino,f,0.99
Cassandra Clare,f,1.0
Scott Caan,m,1.0
Aishwarya Rai Bachchan,f,1.0
Xavier Dolan,m,0.99
Mark Rylance,m,1.0
Faisa Hassan,f,0.8
Claire Holt,f,1.0
John C. Reilly,m,1.0
Jorge Diaz,m,1.0
David Oyelowo,m,1.0
Rod Lurie,m,0.99
David Yarovesky,m,1.0
Mercedes Mason,f,0.99
Stuart Hazeldine,m,1.0
Gabriella Wilde,f,1.0
Aniruddha Roy Chowdhury,m,1.0
Witi Ihimaera,m,0.62
Mark Steven Johnson,m,1.0
Lawrence Konner,m,0.99
Claes Bang,m,0.97
Melisa Wallack,f,0.98
Richard D'Ovidio,m,1.0
Thomas Aquino,m,1.0
Jonathan Herman,m,1.0
Ron L. Brinkerhoff,m,0.99
Michael Harring,m,1.0
Jeffrey Caine,m,1.0
Dan Bakkedahl,m,0.99
André Nemec,m,0.99
Christopher Buckley,m,1.0
Barry Wernick,m,0.99
Christine Woods,f,1.0
Erica Rivinoja,f,1.0
Joon Lee,m,0.87
Cédric Jimenez,m,1.0
Rob Epstein,m,1.0
Sam Esmail,m,0.9
Isa Mazzei,f,0.62
Sissy Spacek,f,0.98
Laurence Belcher,f,0.54
Martin Henderson,m,0.99
Harry Enfield,m,0.99
Homer,m,0.99
Jose Rivera,m,0.99
Malcolm David Kelley,m,1.0
R. Balki,m,0.77
Nat Faxon,f,0.51
Mike Carey,m,1.0
Ken Loach,m,0.99
Patrick Tatopoulos,m,1.0
Bill Milner,m,1.0
Brittany Snow,f,1.0
Michael C. Hall,m,1.0
Kevin Spacey,m,1.0
Matthew Robinson,m,1.0
John Mister,m,1.0
Abby Kohn,f,0.98
Yoon-seok Kim,m,1.0
Rutger Hauer,m,1.0
Abdi Nazemian,m,0.93
Kraig Wenman,m,1.0
"Nathan Greno, Byron Howard",m,1.0
Gina Philips,f,0.99
Tetsuya Nakashima,m,1.0
Émile Zola,m,0.89
Camille Delamarre,f,0.94
Julian Glover,m,0.99
Henry Ian Cusick,m,0.99
Lily-Rose Depp,f,0.99
Lindsay Lohan,f,0.94
Michael Hirst,m,1.0
Lenny Abrahamson,m,0.67
Gene Hackman,m,0.82
Jen Soska,f,0.9
Banjong Pisanthanakun,m,0.7
Michael J. Reynolds,m,1.0
Jan de Bont,m,0.89
Laura Dern,f,0.99
Stéphane Cabel,m,0.99
Emily Mortimer,f,1.0
Geneva Robertson-Dworet,f,0.99
Radivoje Bukvic,m,0.99
Kim Barker,f,0.75
Katie Parker,f,1.0
Rajiv Joseph,m,1.0
Anthony Hines,m,1.0
Casey Wilson,m,0.6
Alan B. McElroy,m,1.0
Jordan Roberts,m,0.9
Gail Parent,f,0.98
Won-Chan Hong,m,1.0
Masato Hagiwara,m,1.0
"Carlos Saldanha, Mike Thurmeier",m,1.0
Charlie Murphy,m,0.85
Dan Fogelman,m,0.99
Ron Jones,m,0.99
Charles Belden,m,1.0
Michael Elliot,m,1.0
Nicola Kraus,m,0.81
Søren Pilmark,m,1.0
Jared Stern,m,1.0
Vanessa Taylor,f,0.99
Jennifer Jason Leigh,f,1.0
Uwe Boll,m,1.0
Cleopatra Coleman,f,0.98
Daniel Dae Kim,m,0.99
John Carlin,m,1.0
Darren Lemke,m,1.0
Josh Gad,m,1.0
Joel Gallen,m,0.99
Juliet Snowden,f,0.99
Oriol Paulo,m,0.99
Ben Falcone,m,0.98
Kevin Hood,m,1.0
Tom Sweet,m,0.99
Achim von Borries,m,0.98
"Masayuki, Kazuya Tsurumaki",m,1.0
Olivier Assayas,m,0.99
Ishirô Honda,m,1.0
Peter Ramsey,m,1.0
Sofia Buenaventura,f,0.99
Dominique Blanc,m,0.52
Roger Towne,m,1.0
Stuart Graham,m,1.0
Dong-Cheol Kim,m,1.0
Michael Lembeck,m,1.0
Jeanne Bates,f,0.99
Garance Marillier,f,0.98
Roberto Orci,m,1.0
Stephanie Leonidas,f,1.0
Nadine Labaki,f,0.99
Claes Bang,m,0.97
Kassie Wesley DePaiva,f,0.98
Marc Wootton,m,1.0
Carl Rinsch,m,1.0
Joel Hopkins,m,0.99
Charley Parlapanides,m,0.56
Daniel Radcliffe,m,0.99
Michael Parks,m,1.0
Bille August,m,0.69
Michael Spierig,m,1.0
Kiah Roache-Turner,f,0.87
Matthew Ballen,m,1.0
Richard Speight Jr.,m,1.0
Zac Mattoon O'Brien,m,0.99
Elijah Wood,m,0.99
Trish Sie,f,1.0
Takashi Shimizu,m,1.0
Susan Minot,f,1.0
Grant Sputore,m,1.0
Alain Boublil,m,0.99
Ben Livingston,m,0.98
David Pledger,m,1.0
William Nicholson,m,1.0
Ana Wagener,f,0.92
Robert King,m,1.0
Bruce Davison,m,1.0
Herb Caillouet,m,1.0
Shahid Kapoor,m,0.98
Adrienne Shelly,f,1.0
Jason Cope,m,1.0
Hugh Welchman,m,1.0
Marcia DeBonis,f,1.0
Shariff Earp,m,0.98
Laurent Tirard,m,0.99
Mary Stewart,f,0.99
Bonnie Aarons,f,0.99
Erin Cressida Wilson,f,0.99
Noah Gordon,m,0.97
Akin Aksu,m,0.96
Will Brittain,m,0.99
Vanessa Kirby,f,0.99
Craig Brewer,m,1.0
Jeff Nathanson,m,1.0
Lauren Julien-Box,f,0.99
Eddie Guzelian,m,0.98
Jing Wu,f,0.78
Augusten Burroughs,m,0.97
Samantha Morton,f,0.99
Carla Juri,f,0.99
Gerry Swallow,m,0.88
Adam De La Peña,m,0.98
Michael France,m,1.0
Catalina Sandino Moreno,f,0.99
Bibi Naceri,f,0.79
Cassandra Clare,f,1.0
Peter Steinfeld,m,1.0
Rajiv Chandrasekaran,m,1.0
Adriana Ugarte,f,1.0
Michael Mayer,m,1.0
Chandler Canterbury,m,0.8
Rachael Blake,f,1.0
Eric Carte,m,1.0
Stewart Hendler,m,1.0
Scott Cooper,m,1.0
Jason Moore,m,1.0
Ike Barinholtz,m,0.93
Scott Mann,m,1.0
Cory Helms,m,0.86
David Chirchirillo,m,1.0
Toshirô Ishidô,m,0.98
Andrew Bovell,m,1.0
Min-Woo Hyung,m,1.0
Jeff Whitty,m,1.0
Igal Naor,m,0.99
Jason Segel,m,1.0
Gabriele Muccino,m,0.86
Andrew Douglas,m,1.0
Jake Szymanski,m,0.99
Scott Frank,m,1.0
Paul Mercier,m,1.0
Mamoru Oshii,m,0.99
Rhett Reese,m,1.0
Paul Torday,m,1.0
Tom Hiddleston,m,0.99
"Don Hall, Chris Williams",m,0.99
Anthony Swofford,m,1.0
Geraldine Brophy,f,0.99
Edward Yang,m,1.0
Asger Leth,m,0.98
Tod Williams,m,0.99
Neil Cuthbert,m,1.0
Jim Fall,m,1.0
Adrian Grenier,m,0.99
"Karey Kirkpatrick, Jason Reisig",f,0.87
William Dick,m,1.0
Grant Bowler,m,1.0
Robin Tunney,m,0.77
AnnaSophia Robb,f,1.0
Brandon Gerald Fuller,m,1.0
Pádraic Delaney,m,1.0
Fernando Navarro,m,1.0
Susan Stroman,f,1.0
Kenji Kohashi,m,0.99
Jessica Postigo,f,1.0
Rachel Dratch,f,1.0
Joss Whedon,m,0.68
Charles Belden,m,1.0
Lucy Liu,f,0.99
Daniel Pennac,m,0.99
Stephen Volk,m,1.0
"Albert Hughes, Allen Hughes",m,0.99
Sarah Michelle Gellar,f,0.99
Ed Bye,m,0.99
Mark Heyman,m,1.0
Thomas Allam,m,1.0
Tom DeSanto,m,0.99
Irrfan Khan,m,0.97
David Soren,m,1.0
Jeremy Swift,m,1.0
Erika Christensen,f,1.0
Marc Wootton,m,1.0
Chizuru Ikewaki,f,0.9
Jean-Claude Grumberg,m,1.0
Carly Pope,f,0.99
Topher Grace,m,0.99
Scott Menville,m,1.0
Simon Beaufoy,m,0.99
Steven Spielberg,m,1.0
Rajiv Joseph,m,1.0
Laine Megaw,f,0.84
Ashley Bratcher,f,0.95
Meg Ryan,f,0.98
Michael Harring,m,1.0
John Hamburg,m,1.0
Dennis Lehane,m,0.99
Andrew Scheinman,m,1.0
Ward Horton,m,0.77
Rick Yune,m,1.0
Jocelyn Quivrin,f,0.94
John Harrison,m,1.0
Soledad Villamil,f,0.99
Rebekah Kennedy,f,1.0
George Michael,m,0.99
Ian Goldberg,m,1.0
Jules Asner,m,0.87
Paraic Nialand,m,1.0
E. Randol Schoenberg,m,0.65
John Pogue,m,1.0
Markéta Irglová,f,1.0
Amy Adams,f,0.99
Adam Schindler,m,0.98
Chris Morgan,m,0.91
Matt Stone,m,1.0
John Gatins,m,1.0
Kaitlyn Dever,f,1.0
Martin Freeman,m,0.99
Robb Cullen,m,1.0
Krzysztof Majchrzak,m,1.0
Natalie Press,f,1.0
Yu-mi Jung,f,1.0
Alfred Molina,m,0.99
Portia Doubleday,f,0.99
Meher Vij,m,0.88
Claire Holt,f,1.0
Paul Mayeda Berges,m,1.0
Gabriella Belisario,f,1.0
Sam Schreiber,m,0.9
Will Ferrell,m,0.99
Kristen Buckley,f,0.99
Fanny Ardant,f,0.99
Michael Pitt,m,1.0
Rodo Sayagues,m,0.96
Jeff Cox,m,1.0
Randy Pearlstein,m,0.99
Sidharth Malhotra,m,1.0
Kevin Heffernan,m,1.0
Heather Sossaman,f,1.0
Timothy J. Sexton,m,1.0
Riccardo Scamarcio,m,1.0
David Benioff,m,1.0
Jerry Seinfeld,m,0.99
Bingbing Li,f,0.79
Chris Chow,m,0.91
Giuseppe Sulfaro,m,0.99
Yuri Chinen,m,0.61
Lucinda Coxon,f,1.0
Terry Jones,m,0.75
Natalie Babbitt,f,1.0
Margot Robbie,f,0.99
Angelababy,f,0.94
Danny McBride,m,0.96
Q'orianka Kilcher,f,1.0
Michael Arndt,m,1.0
Henry Goodman,m,0.99
Antonio Trashorras,m,0.99
"Tetsuya Nomura, Takeshi Nozue",m,1.0
Kazuaki Kiriya,m,1.0
W. Bruce Cameron,m,0.88
James Graham,m,1.0
Brian Miller,m,1.0
Jose Coronado,m,0.99
Javier Abad,m,1.0
Alice Eve,f,0.99
Josh Whitehouse,m,1.0
Anthony Rapp,m,1.0
Andrew Philpot,m,1.0
Parkpoom Wongpoom,m,0.97
Dave Filoni,m,1.0
Chase Palmer,m,0.99
Ben Palmer,m,0.98
S. Shankar,m,0.69
José Padilha,m,0.98
Jung Suh,m,0.63
Marcia Gay Harden,f,1.0
Forest Whitaker,m,0.86
Katie Stevens,f,1.0
Jonathan Safran Foer,m,1.0
Keeley Hawes,f,0.99
Ned Benson,m,0.97
Harry Lloyd,m,0.99
Dennis Farina,m,0.99
Patricia Clarkson,f,1.0
Trey Edward Shults,m,0.99
Martin Freeman,m,0.99
Eran Kolirin,m,0.97
Megan Fox,f,1.0
Ellen Burstyn,f,1.0
Srdjan Dragojevic,m,0.99
Jimmy Smits,m,0.99
Brad Ingelsby,m,1.0
Chuck Russell,m,1.0
Lewis Carroll,m,0.99
James Greer,m,1.0
Geling Yan,f,0.6
Juno Temple,m,0.64
Rob Cohen,m,1.0
"Chad Stahelski, David Leitch",m,1.0
Mark Duplass,m,1.0
"Béla Tarr, Ágnes Hranitzky",m,0.95
Nicolas Winding Refn,m,1.0
Tony Mendez,m,0.99
Lillete Dubey,f,0.86
Sunny Suljic,m,0.76
Robert Altman,m,1.0
David Branson Smith,m,1.0
Guillaume Gallienne,m,1.0
Kelley Eskridge,f,0.91
Glenn Erland Tosterud,m,1.0
Ben Wilkinson,m,0.98
Jon Heder,m,0.99
Alia Shawkat,f,0.96
Philippe Falardeau,m,1.0
Jon Croker,m,0.99
Jeremy Passmore,m,1.0
Trey Parker,m,0.99
Tomm Moore,m,0.97
Robert Graysmith,m,1.0
Zach Shields,m,1.0
Greg Kinnear,m,1.0
Zac Mattoon O'Brien,m,0.99
Adam Sevani,m,0.98
Benjamin Bratt,m,1.0
Eric Summer,m,1.0
Roger Donaldson,m,1.0
Catherine Hardwicke,f,1.0
Ali Larter,m,0.95
Markus Zusak,m,1.0
Sam Riley,m,0.9
Derek Cianfrance,m,1.0
Scott Abbott,m,1.0
Blair Underwood,m,0.66
Dean Pitchford,m,0.99
Charlie Wachtel,m,0.85
Charlie Pye Jr.,m,0.85
Matthew Walker,m,1.0
Molly Harmon,f,0.99
Reda Kateb,m,0.91
J.S. Cardone,m,0.6
H.P. Lovecraft,m,1.0
Tim McCanlies,m,1.0
Nick Love,m,0.99
Michael Handelman,m,1.0
Russell Mulcahy,m,1.0
Josh Friedman,m,1.0
Anika Noni Rose,f,0.98
Alejandro G. Iñárritu,m,1.0
Jim Rash,m,1.0
Ernest R. May,m,0.99
Emily Browning,f,1.0
Peter Gaulke,m,1.0
James Gartner,m,1.0
Shannon Elizabeth,f,0.9
Peter Farrelly,m,1.0
Travis Beacham,m,1.0
Scott Rosenberg,m,1.0
Rebekah Kennedy,f,1.0
Greg Rucka,m,1.0
Joe Batteer,m,0.99
Joaquin Phoenix,m,1.0
Puri Jagannadh,f,0.96
David Caspe,m,1.0
Steve Oram,m,1.0
Deborah Ellis,f,1.0
Collin McMahon,m,0.99
Carlos Grangel,m,1.0
Emmanuel Affadzi,m,0.99
David Robert Mitchell,m,1.0
Michael Harring,m,1.0
Don MacPherson,m,0.99
Silvia Colloca,f,1.0
Déborah François,f,0.99
Devon Sawa,m,0.79
Jack Kilmer,m,0.99
Stephen Norrington,m,1.0
Jason Sudeikis,m,1.0
Walter Isaacson,m,1.0
Oriol Paulo,m,0.99
Cary Joji Fukunaga,m,0.55
Victor Miller,m,1.0
Susannah Grant,f,1.0
Enzo Cilenti,m,0.99
Michael Rymer,m,1.0
"Chris Renaud, Yarrow Cheney",m,0.91
Emma Stone,f,0.97
Daniel Brühl,m,0.99
George Gallo,m,0.99
Aimee Teegarden,f,1.0
Mark Protosevich,m,1.0
Geraldine Brophy,f,0.99
Bernhard Schlink,m,1.0
Andrew Knight,m,1.0
Michael Peña,m,1.0
Nele Trebs,f,0.93
Michael J. Willett,m,1.0
Clint Eastwood,m,1.0
Javier Abad,m,1.0
Joe Swanberg,m,0.99
Matilda Anna Ingrid Lutz,f,0.99
William Shakespeare,m,1.0
Garon Tsuchiya,m,0.98
Philip Railsback,m,1.0
Frankie Muniz,m,0.82
Soraya Omar-Scego,f,0.99
KiKi Layne,f,0.63
Melissa Mathison,f,1.0
Jonah Bobo,m,0.96
Ronald D. Moore,m,1.0
Jason Bermingham,m,1.0
Mary Stewart,f,0.99
Josh Lucas,m,1.0
Megan Holley,f,1.0
Michael Petroni,m,1.0
Eliza Hittman,f,0.99
Roger Avary,m,1.0
Tom Savage,m,0.99
Abdellatif Kechiche,m,0.99
Judy Davis,f,1.0
Geraint Wyn Davies,m,1.0
Nigel Cole,m,1.0
Matthew Zuk,m,1.0
Caryn Peterson,f,1.0
Joachim Rønning,m,1.0
Alfonso Gomez-Rejon,m,0.99
Ercan Kesal,m,0.98
Sean Rogerson,m,1.0
Oliver Hirschbiegel,m,0.99
Cleopatra Coleman,f,0.98
Payman Maadi,m,0.97
Brandon Routh,m,1.0
Pierre Deladonchamps,m,0.99
Hillary Seitz,f,0.78
Amandeep Singh,m,0.68
George Northy,m,0.99
Will Gluck,m,0.99
Adam Jay Epstein,m,0.98
Marla Sokoloff,f,1.0
Peter Care,m,1.0
Emily Carmichael,f,1.0
John Carpenter,m,1.0
Kyle Gass,m,0.99
Paul Soter,m,1.0
Yilmaz Erdogan,m,0.97
Yong-hwa Kim,m,0.88
Dave Callaham,m,1.0
Claus Falkenberg,m,0.96
Allison Burnett,f,0.99
"Henry Joost, Ariel Schulman",m,0.99
Vincent Cassel,m,0.99
Josh Cooley,m,1.0
Jacob Tierney,m,1.0
Dennis Iliadis,m,0.99
Meg Ryan,f,0.98
Nick Vallelonga,m,0.99
Aki Maeda,m,0.71
Beeban Kidron,f,1.0
